user_id,favourite_fruit
51594,banana
62429,orange
746,apple
10144,banana
6752,banana
7600,banana
7545,peach
110909,banana
4847,banana
101945,banana
73028,banana
56750,banana
97788,orange
47694,apple
25187,banana
98237,banana
7858,apple
8039,apple
20171,peach
223,banana
33502,banana
33523,banana
27925,peach
44945,banana
28674,banana
61598,orange
74283,apple
22151,banana
12936,banana
64807,orange
61539,banana
64871,orange
64745,orange
64868,orange
92136,apple
92149,apple
92163,apple
26927,banana
59259,banana
15796,banana
73737,orange
52003,apple
73594,banana
37545,peach
64680,apple
63632,apple
11176,banana
5708,banana
5706,banana
72626,apple
72757,apple
84343,orange
18096,apple
38746,banana
26989,banana
26853,banana
26942,orange
50999,banana
53115,banana
10189,peach
10154,banana
13854,peach
59386,banana
94275,apple
77062,banana
2842,banana
34825,banana
9824,banana
38465,peach
38398,banana
84026,banana
65817,banana
32435,banana
33317,banana
33369,peach
33390,banana
120294,banana
120318,banana
119808,apple
105764,banana
64296,apple
45293,peach
61071,banana
99101,banana
20481,banana
73013,apple
13452,banana
35595,banana
9844,peach
9890,banana
70905,banana
37371,peach
65980,banana
93653,banana
48740,banana
48754,peach
48766,orange
94997,banana
95137,banana
67195,orange
94951,orange
83597,peach
32788,banana
32894,banana
19736,banana
19803,apple
26637,peach
11911,peach
26690,banana
110255,orange
51398,banana
89872,orange
37596,orange
34562,banana
120714,orange
78313,apple
62692,apple
83643,apple
83678,banana
26207,banana
80209,orange
24371,banana
80225,apple
71712,banana
81519,apple
57441,banana
85130,apple
41111,banana
119198,apple
104012,apple
119341,banana
64978,banana
118414,orange
58599,orange
92110,banana
91302,orange
91938,orange
26178,orange
26008,banana
13690,banana
18442,banana
75453,banana
81731,banana
117742,peach
118439,banana
118376,orange
119913,apple
662,banana
105207,orange
66135,apple
70567,banana
70642,apple
22025,peach
72707,banana
105307,banana
119554,apple
119723,banana
85613,banana
54295,apple
109958,banana
79371,banana
109949,orange
72369,banana
4547,apple
72382,apple
29450,orange
73311,peach
44820,orange
73214,apple
9623,banana
25894,apple
25847,banana
9758,peach
24297,banana
17621,orange
43491,banana
80183,apple
43431,banana
59469,banana
50351,peach
25568,peach
66693,orange
13549,banana
13226,banana
13175,banana
13231,banana
47459,banana
65435,apple
118692,orange
25752,banana
88247,banana
80619,orange
46130,banana
62994,peach
45515,banana
96729,banana
103524,apple
66995,orange
110754,banana
645,banana
43588,apple
50058,orange
105624,banana
111927,apple
79395,orange
30838,banana
30848,banana
30905,banana
912,apple
46322,banana
54777,banana
30984,peach
61484,banana
118917,banana
119081,banana
118993,orange
22551,banana
22578,banana
146,apple
30599,peach
8260,banana
22540,banana
21747,peach
89518,orange
41387,banana
9152,apple
85745,orange
121805,orange
72734,banana
74709,banana
111948,apple
112050,apple
75175,apple
73404,orange
75211,banana
95528,orange
82466,apple
75420,banana
82450,banana
25276,banana
75088,banana
78370,orange
104078,orange
48475,apple
73563,apple
72107,peach
67460,apple
82124,peach
82283,peach
56637,banana
43173,banana
21997,banana
22081,peach
6636,banana
52346,apple
52260,banana
30358,banana
35403,banana
56878,orange
59735,apple
48495,banana
14103,banana
48473,orange
105067,apple
121454,apple
34474,banana
121324,banana
121493,banana
67159,apple
62982,banana
68042,banana
20663,banana
59005,banana
47900,apple
11040,banana
6614,banana
6128,peach
30343,peach
5171,apple
44697,banana
43233,banana
21123,peach
22651,banana
30258,banana
85607,apple
62190,apple
55100,apple
32620,banana
117487,orange
13480,peach
54897,banana
29977,peach
20572,banana
20592,banana
37050,banana
31486,banana
7539,orange
54370,peach
54667,banana
54585,orange
105333,apple
40144,peach
42792,banana
51803,banana
71383,orange
81978,apple
47148,banana
72474,banana
77793,orange
77734,banana
77796,orange
39231,peach
11462,banana
59827,orange
6713,peach
37240,peach
57520,peach
57526,banana
35311,banana
57483,orange
57622,apple
44533,orange
115393,orange
5001,banana
57223,banana
19935,apple
14734,peach
14833,banana
25592,peach
59434,banana
59491,orange
59443,orange
74418,banana
87299,banana
74075,orange
86508,orange
62486,apple
30115,banana
65424,apple
65438,banana
8792,banana
14575,banana
14674,banana
109665,banana
109496,apple
98226,apple
48118,peach
59272,banana
39396,banana
9357,banana
38971,peach
95294,banana
13645,banana
13770,peach
85762,apple
36874,banana
99926,banana
46842,banana
52361,apple
60161,apple
60155,banana
10677,banana
59689,banana
23624,banana
47937,apple
17631,banana
17545,banana
17664,banana
15277,peach
50030,orange
48246,banana
48255,banana
79727,banana
25398,orange
25451,banana
17174,banana
17134,banana
78081,orange
77935,apple
77950,apple
44339,peach
30124,banana
107863,banana
107838,banana
107023,banana
117862,orange
17509,banana
54153,apple
65603,apple
55617,banana
54273,banana
54266,orange
41594,banana
35138,banana
65807,banana
65801,banana
62238,banana
52625,apple
52570,banana
78242,apple
102545,banana
41465,banana
16946,banana
74625,apple
1256,peach
23243,banana
107355,orange
39154,peach
56787,banana
56568,orange
2738,banana
106710,apple
116737,apple
102127,banana
116773,orange
42,apple
4521,peach
108695,banana
72194,orange
73855,orange
73867,orange
73970,orange
29786,peach
64952,banana
20353,banana
44751,banana
41182,banana
36797,banana
15666,banana
57792,banana
86018,banana
56649,banana
810,peach
59621,banana
59617,orange
106686,orange
99860,orange
118171,orange
48183,apple
46664,banana
46735,banana
14171,peach
14145,banana
13049,banana
51889,apple
51849,banana
20373,apple
116403,apple
116465,banana
116610,banana
57003,orange
103306,orange
103493,banana
53801,peach
40279,banana
31496,banana
31532,banana
31419,banana
100847,banana
49818,banana
49863,orange
32351,banana
44149,apple
50155,orange
34173,orange
71348,orange
71322,banana
71102,orange
75825,banana
32512,banana
32162,banana
78918,banana
8247,banana
117241,banana
117208,orange
18240,orange
41675,banana
34501,peach
65901,banana
8872,banana
60328,orange
60370,peach
56670,banana
56664,orange
101754,apple
101879,apple
83080,banana
108579,orange
108508,apple
108606,banana
8712,banana
17304,banana
17355,banana
98867,apple
106302,apple
80139,orange
66331,apple
35028,banana
23229,banana
19853,banana
50277,banana
50360,banana
114580,apple
12030,banana
79096,orange
69152,orange
50519,banana
31837,banana
112692,apple
8572,banana
62993,apple
36730,banana
46459,peach
63146,apple
28871,apple
34185,banana
34186,banana
34282,banana
54005,apple
115893,orange
115879,orange
112782,apple
112728,apple
112806,peach
78368,apple
68433,banana
35319,banana
68717,banana
44410,banana
63305,banana
68826,banana
15925,banana
11676,banana
116295,orange
34633,banana
87549,apple
87489,banana
101525,apple
101689,apple
101682,banana
83177,banana
20948,banana
20975,banana
38481,banana
104298,orange
53663,banana
79510,peach
55817,peach
39467,orange
35065,banana
12185,peach
71886,banana
71861,orange
23796,banana
2115,banana
28273,banana
28316,banana
28267,banana
122728,peach
42198,banana
44413,banana
114698,orange
115783,orange
82962,banana
14332,banana
98562,orange
35481,banana
35511,banana
44637,banana
1509,banana
105754,orange
105695,banana
167,banana
1011,peach
77579,peach
9406,apple
49737,banana
377,banana
86148,peach
86290,peach
86274,banana
23404,banana
7316,banana
60879,orange
113118,apple
56010,banana
55931,banana
15231,peach
36480,banana
75073,banana
24776,orange
72001,orange
40104,apple
40050,peach
51524,banana
51341,banana
18055,orange
17972,banana
18068,banana
3786,banana
106094,apple
106108,banana
106173,orange
123219,apple
61732,apple
104678,banana
51450,banana
55436,banana
55417,banana
76733,apple
76773,banana
114386,orange
104423,peach
104496,peach
40149,banana
38620,banana
40188,banana
113926,orange
114027,orange
76630,banana
47864,apple
51244,banana
66721,apple
75958,banana
77384,orange
108043,orange
102118,peach
55523,banana
56213,orange
66362,peach
55117,banana
7037,apple
85271,banana
85211,peach
37806,orange
51105,banana
77199,banana
77149,peach
77275,apple
36377,banana
61543,banana
61585,banana
61544,banana
105378,banana
24170,banana
55582,orange
9121,banana
42069,peach
55298,peach
56040,banana
97289,banana
40504,banana
96902,banana
96015,orange
44274,apple
44254,banana
61014,orange
115204,banana
76180,banana
75925,orange
75812,apple
96292,peach
42302,banana
44330,apple
102295,banana
5107,banana
96667,banana
4021,peach
38272,peach
38389,banana
38341,banana
9604,peach
12347,banana
58657,orange
58573,banana
53173,peach
58543,orange
58409,orange
53510,apple
53495,banana
40332,banana
18310,banana
30725,banana
48603,peach
14918,banana
274,peach
52953,orange
45404,apple
45403,banana
45432,banana
70110,apple
28777,banana
16413,peach
16510,banana
1519,peach
44399,banana
98515,banana
81064,banana
58324,banana
58352,apple
58356,apple
63908,orange
15756,banana
63814,orange
63905,apple
84082,apple
34698,banana
84211,banana
65445,banana
47944,peach
76742,banana
17634,banana
25302,banana
45541,banana
63747,apple
61833,orange
42311,peach
40352,banana
16326,peach
31310,banana
51668,banana
53321,banana
37883,banana
69732,apple
21467,banana
69756,banana
19425,peach
83186,apple
94609,banana
73790,banana
94706,orange
82916,orange
10291,banana
10269,banana
58956,orange
49420,banana
35518,banana
69450,banana
53753,banana
68833,banana
18930,banana
34118,banana
62913,banana
38162,banana
22870,banana
18760,orange
49548,banana
120470,apple
120432,apple
16130,apple
16143,banana
33866,banana
33938,banana
17605,banana
24311,banana
46402,banana
49315,banana
45171,banana
61882,orange
38110,banana
38070,banana
38084,banana
27227,banana
36798,banana
64428,banana
64510,banana
10232,apple
708,banana
12631,peach
589,peach
49184,peach
110794,apple
48917,banana
110828,apple
111230,apple
111032,banana
39536,orange
111242,banana
16590,apple
16666,banana
74262,banana
36651,banana
17896,banana
65192,banana
56185,peach
62348,peach
514,banana
27435,apple
27370,orange
70427,banana
7013,banana
34953,peach
38027,peach
83423,banana
2759,banana
10533,apple
10496,apple
10459,peach
24562,banana
24600,banana
115868,banana
6777,banana
51919,banana
13033,banana
24916,peach
24998,orange
10151,apple
7630,banana
7636,peach
111055,peach
111142,apple
44368,apple
110949,apple
86173,banana
109407,peach
111017,banana
75274,banana
47717,peach
47673,apple
4972,banana
14190,peach
79974,banana
85215,apple
85157,banana
68177,apple
35587,peach
6160,apple
15822,banana
33543,banana
33777,banana
37751,peach
81267,banana
75000,banana
61773,banana
81220,apple
48158,banana
50696,banana
23531,apple
11598,banana
92926,peach
76117,orange
43100,apple
21899,banana
59199,banana
17681,banana
64623,peach
64406,orange
57139,orange
64631,orange
63670,apple
28388,banana
23666,banana
63610,orange
48908,banana
5782,apple
84342,banana
18315,banana
18244,banana
18277,banana
18311,banana
26866,banana
26988,banana
26956,banana
53079,apple
8471,apple
10177,banana
27225,peach
27100,banana
8558,banana
27088,banana
27164,banana
93939,peach
11426,banana
13565,banana
68919,peach
79526,orange
59400,banana
33116,peach
1078,peach
18875,banana
3668,apple
52753,banana
85106,apple
42015,banana
119223,orange
21428,banana
45325,apple
44535,banana
64401,apple
64281,banana
62396,orange
6912,banana
41792,peach
98898,banana
8620,apple
75877,orange
73113,orange
73065,apple
72842,banana
73107,banana
73116,banana
30048,banana
34874,banana
35553,peach
35644,banana
57949,banana
57911,banana
61963,banana
59596,banana
70293,banana
44584,banana
34427,banana
31260,banana
65839,banana
54405,banana
94937,banana
67456,orange
80913,banana
33156,banana
64000,apple
29332,banana
5898,banana
105043,orange
77010,banana
17412,banana
84551,banana
44758,orange
90694,peach
48598,apple
47803,banana
66029,apple
82397,banana
37625,banana
37616,banana
37643,banana
120930,apple
120799,banana
74064,banana
120673,orange
